"Site","Time","LocationName","analyte","Value","Discharge"
"FC231176",2018-02-08 10:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.018,2.50995794668376
"FC231176",2018-02-08 10:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.725,2.50995794668376
"FC231176",2018-02-08 10:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.035,2.50995794668376
"FC231176",2018-03-06 12:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.034,2.64814002565509
"FC231176",2018-03-06 12:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.31,2.64814002565509
"FC231176",2018-03-06 12:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.444,2.64814002565509
"FC231176",2018-03-06 12:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.019,2.64814002565509
"FC231176",2018-04-09 11:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.038,2.20537356042674
"FC231176",2018-04-09 11:25:00,"Rangitaiki at SH5","TN (g/m^3)",1.444,2.20537356042674
"FC231176",2018-04-09 11:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.352,2.20537356042674
"FC231176",2018-04-09 11:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.012,2.20537356042674
"FC231176",2018-05-07 12:35:00,"Rangitaiki at SH5","TP (g/m^3)",0.04,2.52053780129344
"FC231176",2018-05-07 12:35:00,"Rangitaiki at SH5","DRP (g/m^3)",0.02,2.52053780129344
"FC231176",2018-05-07 12:35:00,"Rangitaiki at SH5","NNN (g/m^3)",1.098,2.52053780129344
"FC231176",2018-05-07 12:35:00,"Rangitaiki at SH5","TN (g/m^3)",1.202,2.52053780129344
"FC231176",2018-06-05 11:40:00,"Rangitaiki at SH5","DRP (g/m^3)",0.01,3.64656330977458
"FC231176",2018-06-05 11:40:00,"Rangitaiki at SH5","NNN (g/m^3)",1.306,3.64656330977458
"FC231176",2018-06-05 11:40:00,"Rangitaiki at SH5","TP (g/m^3)",0.036,3.64656330977458
"FC231176",2018-06-05 11:40:00,"Rangitaiki at SH5","TN (g/m^3)",1.341,3.64656330977458
"FC231176",2018-07-09 12:15:00,"Rangitaiki at SH5","TN (g/m^3)",1.551,4.50445
"FC231176",2018-07-09 12:15:00,"Rangitaiki at SH5","NNN (g/m^3)",1.335,4.50445
"FC231176",2018-07-09 12:15:00,"Rangitaiki at SH5","DRP (g/m^3)",0.022,4.50445
"FC231176",2018-07-09 12:15:00,"Rangitaiki at SH5","TP (g/m^3)",0.105,4.50445
"FC231176",2018-08-07 11:55:00,"Rangitaiki at SH5","DRP (g/m^3)",0.013,4.23323006071138
"FC231176",2018-08-07 11:55:00,"Rangitaiki at SH5","TP (g/m^3)",0.037,4.23323006071138
"FC231176",2018-08-07 11:55:00,"Rangitaiki at SH5","TN (g/m^3)",1.553,4.23323006071138
"FC231176",2018-08-07 11:55:00,"Rangitaiki at SH5","NNN (g/m^3)",1.495,4.23323006071138
"FC231176",2018-09-17 13:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.019,6.08551099756111
"FC231176",2018-09-17 13:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.037,6.08551099756111
"FC231176",2018-09-17 13:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.524,6.08551099756111
"FC231176",2018-09-17 13:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.472,6.08551099756111
"FC231176",2018-10-02 09:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.032,4.31385
"FC231176",2018-10-02 09:50:00,"Rangitaiki at SH5","NNN (g/m^3)",1.525,4.31385
"FC231176",2018-10-02 09:50:00,"Rangitaiki at SH5","TN (g/m^3)",1.53,4.31385
"FC231176",2018-10-02 09:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.022,4.31385
"FC231176",2018-11-13 11:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.54,3.27934075974692
"FC231176",2018-11-13 11:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.018,3.27934075974692
"FC231176",2018-11-13 11:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.36,3.27934075974692
"FC231176",2018-11-13 11:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.029,3.27934075974692
"FC231176",2018-12-11 10:45:00,"Rangitaiki at SH5","TN (g/m^3)",1.52,2.87746569889384
"FC231176",2018-12-11 10:45:00,"Rangitaiki at SH5","DRP (g/m^3)",0.021,2.87746569889384
"FC231176",2018-12-11 10:45:00,"Rangitaiki at SH5","NNN (g/m^3)",1.38,2.87746569889384
"FC231176",2018-12-11 10:45:00,"Rangitaiki at SH5","TP (g/m^3)",0.049,2.87746569889384
"FC231176",2019-01-14 09:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0163,2.49382271668195
"FC231176",2019-01-14 09:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.0345,2.49382271668195
"FC231176",2019-01-14 09:50:00,"Rangitaiki at SH5","TN (g/m^3)",1.45,2.49382271668195
"FC231176",2019-01-14 09:50:00,"Rangitaiki at SH5","NNN (g/m^3)",1.37,2.49382271668195
"FC231176",2019-02-14 10:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.021,2.29074701651794
"FC231176",2019-02-14 10:25:00,"Rangitaiki at SH5","TN (g/m^3)",1.438,2.29074701651794
"FC231176",2019-02-14 10:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.39,2.29074701651794
"FC231176",2019-02-14 10:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.0333,2.29074701651794
"FC231176",2019-03-05,"Rangitaiki at SH5","DRP (g/m^3)",0.0152,2.14111412849419
"FC231176",2019-03-05,"Rangitaiki at SH5","TN (g/m^3)",1.3949,2.14111412849419
"FC231176",2019-03-05,"Rangitaiki at SH5","NNN (g/m^3)",1.3337,2.14111412849419
"FC231176",2019-03-05,"Rangitaiki at SH5","TP (g/m^3)",0.0317,2.14111412849419
"FC231176",2019-04-01 10:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.014,1.95452640142151
"FC231176",2019-04-01 10:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.0434,1.95452640142151
"FC231176",2019-04-01 10:25:00,"Rangitaiki at SH5","TN (g/m^3)",1.2799,1.95452640142151
"FC231176",2019-04-01 10:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2523,1.95452640142151
"FC231176",2019-05-15 10:40:00,"Rangitaiki at SH5","DRP (g/m^3)",0.011,1.7218
"FC231176",2019-05-15 10:40:00,"Rangitaiki at SH5","NNN (g/m^3)",1.0178,1.7218
"FC231176",2019-05-15 10:40:00,"Rangitaiki at SH5","TP (g/m^3)",0.03,1.7218
"FC231176",2019-05-15 10:40:00,"Rangitaiki at SH5","TN (g/m^3)",1.173,1.7218
"FC231176",2019-06-10,"Rangitaiki at SH5","TN (g/m^3)",1.0546,1.98016522609964
"FC231176",2019-06-10,"Rangitaiki at SH5","NNN (g/m^3)",0.938,1.98016522609964
"FC231176",2019-06-10,"Rangitaiki at SH5","TP (g/m^3)",0.033,1.98016522609964
"FC231176",2019-06-10,"Rangitaiki at SH5","DRP (g/m^3)",0.015,1.98016522609964
"FC231176",2019-07-04 11:40:00,"Rangitaiki at SH5","TP (g/m^3)",0.038,2.2681
"FC231176",2019-07-04 11:40:00,"Rangitaiki at SH5","NNN (g/m^3)",1.033,2.2681
"FC231176",2019-07-04 11:40:00,"Rangitaiki at SH5","DRP (g/m^3)",0.015,2.2681
"FC231176",2019-07-04 11:40:00,"Rangitaiki at SH5","TN (g/m^3)",1.1288,2.2681
"FC231176",2019-08-13 10:55:00,"Rangitaiki at SH5","NNN (g/m^3)",1.0931,4.04668197932841
"FC231176",2019-08-13 10:55:00,"Rangitaiki at SH5","TN (g/m^3)",1.207,4.04668197932841
"FC231176",2019-08-13 10:55:00,"Rangitaiki at SH5","TP (g/m^3)",0.041,4.04668197932841
"FC231176",2019-08-13 10:55:00,"Rangitaiki at SH5","DRP (g/m^3)",0.013,4.04668197932841
"FC231176",2019-09-03 12:05:00,"Rangitaiki at SH5","DRP (g/m^3)",0.007,4.4116
"FC231176",2019-09-03 12:05:00,"Rangitaiki at SH5","TN (g/m^3)",1.48,4.4116
"FC231176",2019-09-03 12:05:00,"Rangitaiki at SH5","TP (g/m^3)",0.034,4.4116
"FC231176",2019-09-03 12:05:00,"Rangitaiki at SH5","NNN (g/m^3)",1.416,4.4116
"FC231176",2019-10-03 10:35:00,"Rangitaiki at SH5","NNN (g/m^3)",0.771,3.68258722291148
"FC231176",2019-10-03 10:35:00,"Rangitaiki at SH5","TN (g/m^3)",0.818,3.68258722291148
"FC231176",2019-10-03 10:35:00,"Rangitaiki at SH5","TP (g/m^3)",0.019,3.68258722291148
"FC231176",2019-10-03 10:35:00,"Rangitaiki at SH5","DRP (g/m^3)",0.005,3.68258722291148
"FC231176",2019-11-07 10:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.006,3.19491712375261
"FC231176",2019-11-07 10:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.025,3.19491712375261
"FC231176",2019-11-07 10:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.286,3.19491712375261
"FC231176",2019-11-07 10:25:00,"Rangitaiki at SH5","TN (g/m^3)",1.355,3.19491712375261
"FC231176",2019-12-02 12:45:00,"Rangitaiki at SH5","DRP (g/m^3)",0.01,3.01168442441005
"FC231176",2019-12-02 12:45:00,"Rangitaiki at SH5","TN (g/m^3)",1.335,3.01168442441005
"FC231176",2019-12-02 12:45:00,"Rangitaiki at SH5","NNN (g/m^3)",1.234,3.01168442441005
"FC231176",2019-12-02 12:45:00,"Rangitaiki at SH5","TP (g/m^3)",0.024,3.01168442441005
"FC231176",2020-01-15 10:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.009,2.2126846215534
"FC231176",2020-01-15 10:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.365,2.2126846215534
"FC231176",2020-01-15 10:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.36,2.2126846215534
"FC231176",2020-01-15 10:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.022,2.2126846215534
"FC231176",2020-02-04 10:55:00,"Rangitaiki at SH5","TN (g/m^3)",1.304,NA
"FC231176",2020-02-04 10:55:00,"Rangitaiki at SH5","NNN (g/m^3)",1.228,NA
"FC231176",2020-02-04 10:55:00,"Rangitaiki at SH5","TP (g/m^3)",0.018,NA
"FC231176",2020-02-04 10:55:00,"Rangitaiki at SH5","DRP (g/m^3)",0.008,NA
"FC231176",2020-03-03 10:55:00,"Rangitaiki at SH5","TN (g/m^3)",1.3463,1.91126976262859
"FC231176",2020-03-03 10:55:00,"Rangitaiki at SH5","TP (g/m^3)",0.0107,1.91126976262859
"FC231176",2020-03-03 10:55:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0091,1.91126976262859
"FC231176",2020-03-03 10:55:00,"Rangitaiki at SH5","NNN (g/m^3)",1.1733,1.91126976262859
"FC231176",2020-05-12 12:55:00,"Rangitaiki at SH5","TN (g/m^3)",1.146,1.76996676994011
"FC231176",2020-05-12 12:55:00,"Rangitaiki at SH5","TP (g/m^3)",0.0234,1.76996676994011
"FC231176",2020-05-12 12:55:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0027,1.76996676994011
"FC231176",2020-05-12 12:55:00,"Rangitaiki at SH5","NNN (g/m^3)",1.033,1.76996676994011
"FC231176",2020-06-03 12:50:00,"Rangitaiki at SH5","NNN (g/m^3)",0.9819,1.67512
"FC231176",2020-06-03 12:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.0438,1.67512
"FC231176",2020-06-03 12:50:00,"Rangitaiki at SH5","TN (g/m^3)",0.9831,1.67512
"FC231176",2020-06-03 12:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0087,1.67512
"FC231176",2020-07-08 11:15:00,"Rangitaiki at SH5","TN (g/m^3)",0.9925,2.63489004166936
"FC231176",2020-07-08 11:15:00,"Rangitaiki at SH5","NNN (g/m^3)",0.9157,2.63489004166936
"FC231176",2020-07-08 11:15:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0133,2.63489004166936
"FC231176",2020-07-08 11:15:00,"Rangitaiki at SH5","TP (g/m^3)",0.0231,2.63489004166936
"FC231176",2020-08-12 12:05:00,"Rangitaiki at SH5","TP (g/m^3)",0.026,2.682
"FC231176",2020-08-12 12:05:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0284,2.682
"FC231176",2020-08-12 12:05:00,"Rangitaiki at SH5","TN (g/m^3)",1.1848,2.682
"FC231176",2020-08-12 12:05:00,"Rangitaiki at SH5","NNN (g/m^3)",1.0941,2.682
"FC231176",2020-09-08 12:10:00,"Rangitaiki at SH5","NNN (g/m^3)",1.0882,2.843
"FC231176",2020-09-08 12:10:00,"Rangitaiki at SH5","TP (g/m^3)",0.0203,2.843
"FC231176",2020-09-08 12:10:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0088,2.843
"FC231176",2020-09-08 12:10:00,"Rangitaiki at SH5","TN (g/m^3)",1.1296,2.843
"FC231176",2020-10-07 10:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.031,3.43512595793443
"FC231176",2020-10-07 10:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.003,3.43512595793443
"FC231176",2020-10-07 10:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.18,3.43512595793443
"FC231176",2020-10-07 10:25:00,"Rangitaiki at SH5","TN (g/m^3)",1.355,3.43512595793443
"FC231176",2020-11-09 10:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.029,3.39909284737161
"FC231176",2020-11-09 10:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.008,3.39909284737161
"FC231176",2020-11-09 10:50:00,"Rangitaiki at SH5","TN (g/m^3)",1.249,3.39909284737161
"FC231176",2020-11-09 10:50:00,"Rangitaiki at SH5","NNN (g/m^3)",1.033,3.39909284737161
"FC231176",2020-12-01 11:45:00,"Rangitaiki at SH5","TP (g/m^3)",0.022,3.42979919552679
"FC231176",2020-12-01 11:45:00,"Rangitaiki at SH5","DRP (g/m^3)",0.008,3.42979919552679
"FC231176",2020-12-01 11:45:00,"Rangitaiki at SH5","TN (g/m^3)",1.197,3.42979919552679
"FC231176",2020-12-01 11:45:00,"Rangitaiki at SH5","NNN (g/m^3)",1.174,3.42979919552679
"FC231176",2021-01-11 10:35:00,"Rangitaiki at SH5","TN (g/m^3)",1.218,2.38
"FC231176",2021-01-11 10:35:00,"Rangitaiki at SH5","DRP (g/m^3)",0.007,2.38
"FC231176",2021-01-11 10:35:00,"Rangitaiki at SH5","TP (g/m^3)",0.018,2.38
"FC231176",2021-01-11 10:35:00,"Rangitaiki at SH5","NNN (g/m^3)",1.014,2.38
"FC231176",2021-02-09 11:25:00,"Rangitaiki at SH5","TP (g/m^3)",0.011,2.166
"FC231176",2021-02-09 11:25:00,"Rangitaiki at SH5","DRP (g/m^3)",0.008,2.166
"FC231176",2021-02-09 11:25:00,"Rangitaiki at SH5","NNN (g/m^3)",1.253,2.166
"FC231176",2021-02-09 11:25:00,"Rangitaiki at SH5","TN (g/m^3)",1.358,2.166
"FC231176",2021-03-02 12:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.292,2.07359
"FC231176",2021-03-02 12:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.1687,2.07359
"FC231176",2021-03-02 12:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.017,2.07359
"FC231176",2021-03-02 12:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.008,2.07359
"FC231176",2021-04-07 11:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.2649,1.82630757490714
"FC231176",2021-04-07 11:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.009,1.82630757490714
"FC231176",2021-04-07 11:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.19,1.82630757490714
"FC231176",2021-04-07 11:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.023,1.82630757490714
"FC231176",2021-05-04 12:15:00,"Rangitaiki at SH5","NNN (g/m^3)",1.0668,1.65801
"FC231176",2021-05-04 12:15:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0086,1.65801
"FC231176",2021-05-04 12:15:00,"Rangitaiki at SH5","TN (g/m^3)",1.2846,1.65801
"FC231176",2021-05-04 12:15:00,"Rangitaiki at SH5","TP (g/m^3)",0.0194,1.65801
"FC231176",2021-06-03 12:55:00,"Rangitaiki at SH5","NNN (g/m^3)",0.9398,1.68795
"FC231176",2021-06-03 12:55:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0076,1.68795
"FC231176",2021-06-03 12:55:00,"Rangitaiki at SH5","TN (g/m^3)",1.1605,1.68795
"FC231176",2021-06-03 12:55:00,"Rangitaiki at SH5","TP (g/m^3)",0.0261,1.68795
"FC231176",2021-07-12 11:05:00,"Rangitaiki at SH5","TN (g/m^3)",1.1364,1.96253238644739
"FC231176",2021-07-12 11:05:00,"Rangitaiki at SH5","NNN (g/m^3)",0.9253,1.96253238644739
"FC231176",2021-07-12 11:05:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0076,1.96253238644739
"FC231176",2021-07-12 11:05:00,"Rangitaiki at SH5","TP (g/m^3)",0.0224,1.96253238644739
"FC231176",2021-08-09 12:15:00,"Rangitaiki at SH5","TP (g/m^3)",0.0514,3.22668
"FC231176",2021-08-09 12:15:00,"Rangitaiki at SH5","DRP (g/m^3)",0.01,3.22668
"FC231176",2021-08-09 12:15:00,"Rangitaiki at SH5","NNN (g/m^3)",0.9594,3.22668
"FC231176",2021-08-09 12:15:00,"Rangitaiki at SH5","TN (g/m^3)",1.2505,3.22668
"FC231176",2021-09-13 12:30:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2679,3.2374432206151
"FC231176",2021-09-13 12:30:00,"Rangitaiki at SH5","TN (g/m^3)",1.3895,3.2374432206151
"FC231176",2021-09-13 12:30:00,"Rangitaiki at SH5","TP (g/m^3)",0.0207,3.2374432206151
"FC231176",2021-09-13 12:30:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0089,3.2374432206151
"FC231176",2021-10-11 10:30:00,"Rangitaiki at SH5","TP (g/m^3)",0.0265,3.59364
"FC231176",2021-10-11 10:30:00,"Rangitaiki at SH5","TN (g/m^3)",1.4263,3.59364
"FC231176",2021-10-11 10:30:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0075,3.59364
"FC231176",2021-10-11 10:30:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2372,3.59364
"FC231176",2021-11-08 11:05:00,"Rangitaiki at SH5","NNN (g/m^3)",1.227,3.87997
"FC231176",2021-11-08 11:05:00,"Rangitaiki at SH5","TP (g/m^3)",0.0252,3.87997
"FC231176",2021-11-08 11:05:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0073,3.87997
"FC231176",2021-11-08 11:05:00,"Rangitaiki at SH5","TN (g/m^3)",1.3059,3.87997
"FC231176",2021-12-13 11:45:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0079,3.18964
"FC231176",2021-12-13 11:45:00,"Rangitaiki at SH5","TN (g/m^3)",1.396,3.18964
"FC231176",2021-12-13 11:45:00,"Rangitaiki at SH5","TP (g/m^3)",0.0264,3.18964
"FC231176",2021-12-13 11:45:00,"Rangitaiki at SH5","NNN (g/m^3)",1.3211,3.18964
"FC231176",2022-01-12 09:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.0203,2.58785717341469
"FC231176",2022-01-12 09:50:00,"Rangitaiki at SH5","TN (g/m^3)",1.4184,2.58785717341469
"FC231176",2022-01-12 09:50:00,"Rangitaiki at SH5","NNN (g/m^3)",1.289,2.58785717341469
"FC231176",2022-01-12 09:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0077,2.58785717341469
"FC231176",2022-02-10 11:35:00,"Rangitaiki at SH5","TP (g/m^3)",0.0256,2.4327155852743
"FC231176",2022-02-10 11:35:00,"Rangitaiki at SH5","TN (g/m^3)",1.3371,2.4327155852743
"FC231176",2022-02-10 11:35:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2072,2.4327155852743
"FC231176",2022-02-10 11:35:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0123,2.4327155852743
"FC231176",2022-04-11 12:15:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0045,2.38982402129547
"FC231176",2022-04-11 12:15:00,"Rangitaiki at SH5","TN (g/m^3)",1.2535,2.38982402129547
"FC231176",2022-04-11 12:15:00,"Rangitaiki at SH5","NNN (g/m^3)",1.0944,2.38982402129547
"FC231176",2022-04-11 12:15:00,"Rangitaiki at SH5","TP (g/m^3)",0.0217,2.38982402129547
"FC231176",2022-05-09 13:05:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0074,2.10820018815254
"FC231176",2022-05-09 13:05:00,"Rangitaiki at SH5","TN (g/m^3)",1.2014,2.10820018815254
"FC231176",2022-05-09 13:05:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2244,2.10820018815254
"FC231176",2022-05-09 13:05:00,"Rangitaiki at SH5","TP (g/m^3)",0.0174,2.10820018815254
"FC231176",2022-06-13 12:20:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0144,4.8693
"FC231176",2022-06-13 12:20:00,"Rangitaiki at SH5","TN (g/m^3)",1.2923,4.8693
"FC231176",2022-06-13 12:20:00,"Rangitaiki at SH5","NNN (g/m^3)",0.7917,4.8693
"FC231176",2022-06-13 12:20:00,"Rangitaiki at SH5","TP (g/m^3)",0.1062,4.8693
"FC231176",2022-07-11 12:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.03,5.21705
"FC231176",2022-07-11 12:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2486,5.21705
"FC231176",2022-07-11 12:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.4812,5.21705
"FC231176",2022-07-11 12:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0073,5.21705
"FC231176",2022-08-08 12:45:00,"Rangitaiki at SH5","NNN (g/m^3)",1.4353,6.76383362561656
"FC231176",2022-08-08 12:45:00,"Rangitaiki at SH5","TN (g/m^3)",1.6458,6.76383362561656
"FC231176",2022-08-08 12:45:00,"Rangitaiki at SH5","TP (g/m^3)",0.0298,6.76383362561656
"FC231176",2022-08-08 12:45:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0068,6.76383362561656
"FC231176",2022-09-12 11:52:00,"Rangitaiki at SH5","TN (g/m^3)",1.5151,5.26032287778694
"FC231176",2022-09-12 11:52:00,"Rangitaiki at SH5","NNN (g/m^3)",1.3992,5.26032287778694
"FC231176",2022-09-12 11:52:00,"Rangitaiki at SH5","TP (g/m^3)",0.0181,5.26032287778694
"FC231176",2022-09-12 11:52:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0074,5.26032287778694
"FC231176",2022-10-17 11:13:00,"Rangitaiki at SH5","TN (g/m^3)",1.6563,6.11292604773027
"FC231176",2022-10-17 11:13:00,"Rangitaiki at SH5","NNN (g/m^3)",1.5728,6.11292604773027
"FC231176",2022-10-17 11:13:00,"Rangitaiki at SH5","TP (g/m^3)",0.0149,6.11292604773027
"FC231176",2022-10-17 11:13:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0116,6.11292604773027
"FC231176",2022-11-16 11:50:00,"Rangitaiki at SH5","TN (g/m^3)",1.6926,4.63728329682049
"FC231176",2022-11-16 11:50:00,"Rangitaiki at SH5","NNN (g/m^3)",1.5361,4.63728329682049
"FC231176",2022-11-16 11:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.0174,4.63728329682049
"FC231176",2022-11-16 11:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0096,4.63728329682049
"FC231176",2022-12-12 12:13:00,"Rangitaiki at SH5","NNN (g/m^3)",1.2812,6.11805752691222
"FC231176",2022-12-12 12:13:00,"Rangitaiki at SH5","TP (g/m^3)",0.0335,6.11805752691222
"FC231176",2022-12-12 12:13:00,"Rangitaiki at SH5","TN (g/m^3)",1.4803,6.11805752691222
"FC231176",2022-12-12 12:13:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0089,6.11805752691222
"FC231176",2023-01-09 10:29:00,"Rangitaiki at SH5","TP (g/m^3)",0.023,5.30935
"FC231176",2023-01-09 10:29:00,"Rangitaiki at SH5","TN (g/m^3)",1.6814,5.30935
"FC231176",2023-01-09 10:29:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0069,5.30935
"FC231176",2023-01-09 10:29:00,"Rangitaiki at SH5","NNN (g/m^3)",1.5564,5.30935
"FC231176",2023-02-20 11:20:00,"Rangitaiki at SH5","NNN (g/m^3)",1.401,5.70351
"FC231176",2023-02-20 11:20:00,"Rangitaiki at SH5","TP (g/m^3)",0.0279,5.70351
"FC231176",2023-02-20 11:20:00,"Rangitaiki at SH5","TN (g/m^3)",1.4198,5.70351
"FC231176",2023-02-20 11:20:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0056,5.70351
"FC231176",2023-03-13 12:10:00,"Rangitaiki at SH5","NNN (g/m^3)",1.5619,4.27675
"FC231176",2023-03-13 12:10:00,"Rangitaiki at SH5","TN (g/m^3)",1.5857,4.27675
"FC231176",2023-03-13 12:10:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0065,4.27675
"FC231176",2023-03-13 12:10:00,"Rangitaiki at SH5","TP (g/m^3)",0.0164,4.27675
"FC231176",2023-04-11 13:30:00,"Rangitaiki at SH5","TP (g/m^3)",0.017,3.80677202849995
"FC231176",2023-04-11 13:30:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0083,3.80677202849995
"FC231176",2023-04-11 13:30:00,"Rangitaiki at SH5","TN (g/m^3)",1.5106,3.80677202849995
"FC231176",2023-04-11 13:30:00,"Rangitaiki at SH5","NNN (g/m^3)",1.4359,3.80677202849995
"FC231176",2023-05-08 12:50:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0083,3.43497723307484
"FC231176",2023-05-08 12:50:00,"Rangitaiki at SH5","TN (g/m^3)",1.5,3.43497723307484
"FC231176",2023-05-08 12:50:00,"Rangitaiki at SH5","NNN (g/m^3)",1.3512,3.43497723307484
"FC231176",2023-05-08 12:50:00,"Rangitaiki at SH5","TP (g/m^3)",0.022,3.43497723307484
"FC231176",2023-06-13 13:00:00,"Rangitaiki at SH5","NNN (g/m^3)",1.4785,4.07915
"FC231176",2023-06-13 13:00:00,"Rangitaiki at SH5","DRP (g/m^3)",0.007,4.07915
"FC231176",2023-06-13 13:00:00,"Rangitaiki at SH5","TP (g/m^3)",0.0361,4.07915
"FC231176",2023-06-13 13:00:00,"Rangitaiki at SH5","TN (g/m^3)",1.481,4.07915
"FC231176",2023-07-10 12:22:00,"Rangitaiki at SH5","DRP (g/m^3)",0.008,4.00424
"FC231176",2023-07-10 12:22:00,"Rangitaiki at SH5","TN (g/m^3)",1.456,4.00424
"FC231176",2023-07-10 12:22:00,"Rangitaiki at SH5","NNN (g/m^3)",1.293,4.00424
"FC231176",2023-07-10 12:22:00,"Rangitaiki at SH5","TP (g/m^3)",0.0342,4.00424
"FC231176",2023-08-14 12:05:00,"Rangitaiki at SH5","TN (g/m^3)",1.4233,3.11249
"FC231176",2023-08-14 12:05:00,"Rangitaiki at SH5","DRP (g/m^3)",0.0084,3.11249
"FC231176",2023-08-14 12:05:00,"Rangitaiki at SH5","TP (g/m^3)",0.0182,3.11249
"FC231176",2023-08-14 12:05:00,"Rangitaiki at SH5","NNN (g/m^3)",1.4139,3.11249
"FC231176",2023-09-14 12:45:00,"Rangitaiki at SH5","TP (g/m^3)",0.0099,2.92751707867369
"FC231176",2023-09-14 12:45:00,"Rangitaiki at SH5","TN (g/m^3)",1.494,2.92751707867369
