"Site","LocationName","Time","Value","Quality","Approval","Qualifiers","Parameter","Unit","Sample_Number","Project_Id","LowerDetectionLimit","UpperDetectionLimit","Method","CollectionMethod","Lab","Error","Comment","ACTION","Samp_Comment","Cloud_Cover","Num_Swimmers","Tide_Cycle","Tide","Wind_Direction","Wind_Speed","Weather_Today","Weather_Yest","Surface_Cond","Bore_Type","Bore_Number","Bore_Collect_Method","Bore_Sampled_From","Bore_Pump_Rate","Bore_Pump_Duration","Bore_Protocol","Bore_Probe","Odour"
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-02-20 08:56:00,9.3,"600","Validated","Routine","VC - SD (m)","m","24/0354-4","24/0354",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-03-19 09:15:00,12,"600","Validated","Routine","VC - SD (m)","m","24/0935-4","24/0935",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","MODERATE","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-04-16 08:26:00,10.5,"600","Validated","Routine","VC - SD (m)","m","24/1086-4","24/1086",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-05-21 09:30:00,10.1,"400","Validated","Routine","VC - SD (m)","m","24/1339-4","24/1339",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","GENTLE","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-06-17 07:11:00,9.4,"600","Validated","Routine","VC - SD (m)","m","24/1523-4","24/1523",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","LIGHT","SHOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-07-16 08:32:00,11.6,"600","Validated","Routine","VC - SD (m)","m","24/1684-4","24/1684",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","OVERCAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-08-20 08:30:00,11.5,"600","Validated","Routine","VC - SD (m)","m","24/1942-4","24/1942",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-09-17 08:59:00,12.5,"600","Validated","Routine","VC - SD (m)","m","24/2144-4","24/2144",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","GENTLE","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-10-15 07:54:00,15.5,"600","Validated","Routine","VC - SD (m)","m","24/2329-4","24/2329",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","MODERATE","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-11-19 08:00:01,8.2,"600","Validated","Routine","VC - SD (m)","m","24/2603-4","24/2603",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK015589_INT","Lake Okataina at Site 1 (Integrated)",2024-12-17 07:01:00,9.55,"600","Validated","Routine","VC - SD (m)","m","24/2904-4","24/2904",0,0,NA,NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","MODERATE","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-01-21 10:30:00,0.212,"200","Validated","Labstar - Legacy Data","TN (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-02-18 10:30:00,0.29499999,"200","Validated","Labstar - Legacy Data","TN (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-03-17 11:10:00,0.20100001,"200","Validated","Labstar - Legacy Data","TN (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-04-15 11:50:00,0.197,"200","Validated","Labstar - Legacy Data","TN (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-05-20 12:30:00,0.12899999,"200","Validated","Labstar - Legacy Data","TN (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-06-17 11:40:00,0.15000001,"200","Validated","Labstar - Legacy Data","TN (g/m^3)","g/m^3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-07-22 12:05:00,0.176,"200","Validated","Routine","TN (g/m^3)","g/m^3","15/0074-13","15/0074",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-08-20,0.198,"200","Validated","Routine","TN (g/m^3)","g/m^3","15/0230-13","15/0230",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-09-16,0.175,"200","Validated","Routine","TN (g/m^3)","g/m^3","15/0352-13","15/0352",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-10-21,0.208,"200","Validated","Routine","TN (g/m^3)","g/m^3","15/0510-13","15/0510",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-11-18 11:25:00,0.176,"200","Validated","Routine","TN (g/m^3)","g/m^3","15/0693-13","15/0693",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,"<p>No&nbsp;Visable Algae</p> ",NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2015-12-16 10:05:00,0.178,"200","Validated","Routine","TN (g/m^3)","g/m^3","15/0900-13","15/0900",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW",NA,"OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-01-21 10:35:00,0.175,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/0109-13","16/0109",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-02-17 10:25:00,0.199,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/0369-13","16/0369",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-03-16 12:05:00,0.172,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/0554-13","16/0554",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-04-20 12:55:00,0.178,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/0730-13","16/0730",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,"<p>hypolimnion top = 30m, bottom = 15m</p> ",NA,0,NA,NA,"NW","LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-05-18 10:15:00,0.164,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/0857-13","16/0857",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","LIGHT","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-06-15 11:30:00,0.5677,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/0992-13","16/0992",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","GENTLE","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-07-20 12:40:00,0.192,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/1163-13","16/1163",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,"<p>No of CTD casts 1</p> ",NA,0,NA,NA,"SW","GENTLE","FINE",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-08-17 11:55:00,0.218,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/1317-13","16/1317",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-09-21 10:55:00,0.295,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/1490-13","16/1490",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","GENTLE","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-10-19 11:05:00,0.174,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/1631-13","16/1631",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-11-16 10:40:00,0.193,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/1778-13","16/1778",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","GENTLE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2016-12-13 10:45:00,0.202,"200","Validated","Routine","TN (g/m^3)","g/m^3","16/2011-13","16/2011",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-01-18 11:40:00,0.189,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/0088-13","17/0088",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,"<p>No wind direction on fieldsheet.</p> ",NA,0,NA,NA,"SW","GENTLE","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-02-15 10:05:00,0.398,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/0294-13","17/0294",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-03-15 11:25:00,0.184,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/0513-13","17/0513",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","GENTLE","PARTLY_CLOUDY",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-04-19 11:25:00,0.161,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/0726-13","17/0726",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-05-22 11:15:00,0.168,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/0879-13","17/0879",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-06-21 11:00:00,0.283,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/1074-13","17/1074",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"E","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-07-19 12:30:00,0.179,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/1183-13","17/1183",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-08-16 11:05:00,0.18,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/1342-13","17/1342",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-09-20 11:10:00,0.179,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/1556-13","17/1556",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-10-18 10:15:00,0.19,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/1717-13","17/1717",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-11-14 10:15:00,0.214,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/1906-13","17/1906",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2017-12-13 10:10:00,0.206,"200","Validated","Routine","TN (g/m^3)","g/m^3","17/2161-13","17/2161",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-01-17 10:40:00,0.194,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/0104-13","18/0104",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-02-20,0.197,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/0418-13","18/0418",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-03-21 11:05:00,0.167,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/0634-13","18/0634",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-04-18 12:00:00,0.178,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/0808-13","18/0808",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","GENTLE","PARTLY_CLOUDY",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-05-16,0.159,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/0965-13","18/0965",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-06-20 11:55:00,0.198,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/1145-13","18/1145",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","MODERATE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-07-18 11:55:00,0.2,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/1276-13","18/1276",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"GENTLE","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-08-22 11:45:00,0.173,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/1485-14","18/1485",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW",NA,"OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-09-18 11:10:00,0.177,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/1644-13","18/1644",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","GENTLE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-10-17 10:35:00,0.201,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/1799-13","18/1799",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","GENTLE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-11-21,0.175,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/2043-13","18/2043",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2018-12-12 11:45:00,0.186,"200","Validated","Routine","TN (g/m^3)","g/m^3","18/2248-13","18/2248",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","LIGHT","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-01-16 10:40:00,0.191,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/0073-13","19/0073",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","GENTLE","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-02-20 12:15:00,0.205,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/0380-13","19/0380",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","GENTLE","FINE",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-03-20 11:30:00,0.1951,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/0586-13","19/0586",0.00999999977648258,NA,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-04-16 11:25:00,0.1991,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/0759-13","19/0759",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-05-15,0.1794,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/0903-13","19/0903",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-06-19,0.173,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/1079-13","19/1079",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-07-17 11:40:00,0.183,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/1223-13","19/1223",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","GENTLE","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-09-19 11:00:00,0.178,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/1604-13","19/1604",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","GENTLE","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-10-21 10:25:00,0.149,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/1753-13","19/1753",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-11-20 10:50:00,0.179,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/1999-13","19/1999",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2019-12-11 11:20:00,0.166,"200","Validated","Routine","TN (g/m^3)","g/m^3","19/2184-13","19/2184",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2020-01-22 10:40:00,0.182,"200","Validated","Routine","TN (g/m^3)","g/m^3","20/0121-13","20/0121",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2020-02-19,0.158,"200","Validated","Routine","TN (g/m^3)","g/m^3","20/0360-13","20/0360",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FK427028_INT","Lake Okareka at Site 1 (Integrated)",2020-06-17,0.1634,"200","Validated","Routine","TN (g/m^3)","g/m^3","20/1023-13","20/1023",0.00999999977648258,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
